fips,location_name,population,geo_type,geo_value,abbreviation
US,United States,328728466,state,us,US
01,Alabama,4903185,state,al,AL
02,Alaska,731545,state,ak,AK
04,Arizona,7278717,state,az,AZ
05,Arkansas,3017804,state,ar,AR
06,California,39512223,state,ca,CA
08,Colorado,5758736,state,co,CO
09,Connecticut,3565287,state,ct,CT
10,Delaware,973764,state,de,DE
11,District of Columbia,705749,state,dc,DC
12,Florida,21477737,state,fl,FL
13,Georgia,10617423,state,ga,GA
15,Hawaii,1415872,state,hi,HI
16,Idaho,1787065,state,id,ID
17,Illinois,12671821,state,il,IL
18,Indiana,6732219,state,in,IN
19,Iowa,3155070,state,ia,IA
20,Kansas,2913314,state,ks,KS
21,Kentucky,4467673,state,ky,KY
22,Louisiana,4648794,state,la,LA
23,Maine,1344212,state,me,ME
24,Maryland,6045680,state,md,MD
25,Massachusetts,6892503,state,ma,MA
26,Michigan,9986857,state,mi,MI
27,Minnesota,5639632,state,mn,MN
28,Mississippi,2976149,state,ms,MS
29,Missouri,6626371,state,mo,MO
30,Montana,1068778,state,mt,MT
31,Nebraska,1934408,state,ne,NE
32,Nevada,3080156,state,nv,NV
33,New Hampshire,1359711,state,nh,NH
34,New Jersey,8882190,state,nj,NJ
35,New Mexico,2096829,state,nm,NM
36,New York,19453561,state,ny,NY
37,North Carolina,10488084,state,nc,NC
38,North Dakota,762062,state,nd,ND
39,Ohio,11689100,state,oh,OH
40,Oklahoma,3956971,state,ok,OK
41,Oregon,4217737,state,or,OR
42,Pennsylvania,12801989,state,pa,PA
44,Rhode Island,1059361,state,ri,RI
45,South Carolina,5148714,state,sc,SC
46,South Dakota,884659,state,sd,SD
47,Tennessee,6829174,state,tn,TN
48,Texas,28995881,state,tx,TX
49,Utah,3205958,state,ut,UT
50,Vermont,623989,state,vt,VT
51,Virginia,8535519,state,va,VA
53,Washington,7614893,state,wa,WA
54,West Virginia,1792147,state,wv,WV
55,Wisconsin,5822434,state,wi,WI
56,Wyoming,578759,state,wy,WY
60,American Samoa,55641,state,as,AS
66,Guam,164229,state,gu,GU
69,Northern Mariana Islands,55144,state,mp,MP
72,Puerto Rico,3754939,state,pr,PR
74,U.S. Minor Outlying Islands,NA,state,um,UM
78,Virgin Islands,107268,state,vi,VI
01001,Autauga County,55869,county,01001,AL
01003,Baldwin County,223234,county,01003,AL
01005,Barbour County,24686,county,01005,AL
01007,Bibb County,22394,county,01007,AL
01009,Blount County,57826,county,01009,AL
01011,Bullock County,10101,county,01011,AL
01013,Butler County,19448,county,01013,AL
01015,Calhoun County,113605,county,01015,AL
01017,Chambers County,33254,county,01017,AL
01019,Cherokee County,26196,county,01019,AL
01021,Chilton County,44428,county,01021,AL
01023,Choctaw County,12589,county,01023,AL
01025,Clarke County,23622,county,01025,AL
01027,Clay County,13235,county,01027,AL
01029,Cleburne County,14910,county,01029,AL
01031,Coffee County,52342,county,01031,AL
01033,Colbert County,55241,county,01033,AL
01035,Conecuh County,12067,county,01035,AL
01037,Coosa County,10663,county,01037,AL
01039,Covington County,37049,county,01039,AL
01041,Crenshaw County,13772,county,01041,AL
01043,Cullman County,83768,county,01043,AL
01045,Dale County,49172,county,01045,AL
01047,Dallas County,37196,county,01047,AL
01049,DeKalb County,71513,county,01049,AL
01051,Elmore County,81209,county,01051,AL
01053,Escambia County,36633,county,01053,AL
01055,Etowah County,102268,county,01055,AL
01057,Fayette County,16302,county,01057,AL
01059,Franklin County,31362,county,01059,AL
01061,Geneva County,26271,county,01061,AL
01063,Greene County,8111,county,01063,AL
01065,Hale County,14651,county,01065,AL
01067,Henry County,17205,county,01067,AL
01069,Houston County,105882,county,01069,AL
01071,Jackson County,51626,county,01071,AL
01073,Jefferson County,658573,county,01073,AL
01075,Lamar County,13805,county,01075,AL
01077,Lauderdale County,92729,county,01077,AL
01079,Lawrence County,32924,county,01079,AL
01081,Lee County,164542,county,01081,AL
01083,Limestone County,98915,county,01083,AL
01085,Lowndes County,9726,county,01085,AL
01087,Macon County,18068,county,01087,AL
01089,Madison County,372909,county,01089,AL
01091,Marengo County,18863,county,01091,AL
01093,Marion County,29709,county,01093,AL
01095,Marshall County,96774,county,01095,AL
01097,Mobile County,413210,county,01097,AL
01099,Monroe County,20733,county,01099,AL
01101,Montgomery County,226486,county,01101,AL
01103,Morgan County,119679,county,01103,AL
01105,Perry County,8923,county,01105,AL
01107,Pickens County,19930,county,01107,AL
01109,Pike County,33114,county,01109,AL
01111,Randolph County,22722,county,01111,AL
01113,Russell County,57961,county,01113,AL
01115,St. Clair County,89512,county,01115,AL
01117,Shelby County,217702,county,01117,AL
01119,Sumter County,12427,county,01119,AL
01121,Talladega County,79978,county,01121,AL
01123,Tallapoosa County,40367,county,01123,AL
01125,Tuscaloosa County,209355,county,01125,AL
01127,Walker County,63521,county,01127,AL
01129,Washington County,16326,county,01129,AL
01131,Wilcox County,10373,county,01131,AL
01133,Winston County,23629,county,01133,AL
02013,Aleutians East County,3337,county,02013,AK
02016,Aleutians West County,5634,county,02016,AK
02020,Anchorage County,288000,county,02020,AK
02050,Bethel County,18386,county,02050,AK
02060,Bristol Bay County,836,county,02060,AK
02068,Denali County,2097,county,02068,AK
02070,Dillingham County,4916,county,02070,AK
02090,Fairbanks North Star County,96849,county,02090,AK
02100,Haines County,2530,county,02100,AK
02105,Hoonah-Angoon County,2148,county,02105,AK
02110,Juneau County,31974,county,02110,AK
02122,Kenai Peninsula County,58708,county,02122,AK
02130,Ketchikan Gateway County,13901,county,02130,AK
02150,Kodiak Island County,12998,county,02150,AK
02158,Kusilvak County,8314,county,02158,AK
02164,Lake and Peninsula County,1592,county,02164,AK
02170,Matanuska-Susitna County,108317,county,02170,AK
02180,Nome County,10004,county,02180,AK
02185,North Slope County,9832,county,02185,AK
02188,Northwest Arctic County,7621,county,02188,AK
02195,Petersburg County,3266,county,02195,AK
02198,Prince of Wales-Hyder County,6203,county,02198,AK
02220,Sitka County,8493,county,02220,AK
02230,Skagway County,1183,county,02230,AK
02240,Southeast Fairbanks County,6893,county,02240,AK
02261,Valdez-Cordova County,9202,county,02261,AK
02275,Wrangell County,2502,county,02275,AK
02282,Yakutat County,579,county,02282,AK
02290,Yukon-Koyukuk County,5230,county,02290,AK
04001,Apache County,71887,county,04001,AZ
04003,Cochise County,125922,county,04003,AZ
04005,Coconino County,143476,county,04005,AZ
04007,Gila County,54018,county,04007,AZ
04009,Graham County,38837,county,04009,AZ
04011,Greenlee County,9498,county,04011,AZ
04012,La Paz County,21108,county,04012,AZ
04013,Maricopa County,4485414,county,04013,AZ
04015,Mohave County,212181,county,04015,AZ
04017,Navajo County,110924,county,04017,AZ
04019,Pima County,1047279,county,04019,AZ
04021,Pinal County,462789,county,04021,AZ
04023,Santa Cruz County,46498,county,04023,AZ
04025,Yavapai County,235099,county,04025,AZ
04027,Yuma County,213787,county,04027,AZ
05001,Arkansas County,17486,county,05001,AR
05003,Ashley County,19657,county,05003,AR
05005,Baxter County,41932,county,05005,AR
05007,Benton County,279141,county,05007,AR
05009,Boone County,37432,county,05009,AR
05011,Bradley County,10763,county,05011,AR
05013,Calhoun County,5189,county,05013,AR
05015,Carroll County,28380,county,05015,AR
05017,Chicot County,10118,county,05017,AR
05019,Clark County,22320,county,05019,AR
05021,Clay County,14551,county,05021,AR
05023,Cleburne County,24919,county,05023,AR
05025,Cleveland County,7956,county,05025,AR
05027,Columbia County,23457,county,05027,AR
05029,Conway County,20846,county,05029,AR
05031,Craighead County,110332,county,05031,AR
05033,Crawford County,63257,county,05033,AR
05035,Crittenden County,47955,county,05035,AR
05037,Cross County,16419,county,05037,AR
05039,Dallas County,7009,county,05039,AR
05041,Desha County,11361,county,05041,AR
05043,Drew County,18219,county,05043,AR
05045,Faulkner County,126007,county,05045,AR
05047,Franklin County,17715,county,05047,AR
05049,Fulton County,12477,county,05049,AR
05051,Garland County,99386,county,05051,AR
05053,Grant County,18265,county,05053,AR
05055,Greene County,45325,county,05055,AR
05057,Hempstead County,21532,county,05057,AR
05059,Hot Spring County,33771,county,05059,AR
05061,Howard County,13202,county,05061,AR
05063,Independence County,37825,county,05063,AR
05065,Izard County,13629,county,05065,AR
05067,Jackson County,16719,county,05067,AR
05069,Jefferson County,66824,county,05069,AR
05071,Johnson County,26578,county,05071,AR
05073,Lafayette County,6624,county,05073,AR
05075,Lawrence County,16406,county,05075,AR
05077,Lee County,8857,county,05077,AR
05079,Lincoln County,13024,county,05079,AR
05081,Little River County,12259,county,05081,AR
05083,Logan County,21466,county,05083,AR
05085,Lonoke County,73309,county,05085,AR
05087,Madison County,16576,county,05087,AR
05089,Marion County,16694,county,05089,AR
05091,Miller County,43257,county,05091,AR
05093,Mississippi County,40651,county,05093,AR
05095,Monroe County,6701,county,05095,AR
05097,Montgomery County,8986,county,05097,AR
05099,Nevada County,8252,county,05099,AR
05101,Newton County,7753,county,05101,AR
05103,Ouachita County,23382,county,05103,AR
05105,Perry County,10455,county,05105,AR
05107,Phillips County,17782,county,05107,AR
05109,Pike County,10718,county,05109,AR
05111,Poinsett County,23528,county,05111,AR
05113,Polk County,19964,county,05113,AR
05115,Pope County,64072,county,05115,AR
05117,Prairie County,8062,county,05117,AR
05119,Pulaski County,391911,county,05119,AR
05121,Randolph County,17958,county,05121,AR
05123,St. Francis County,24994,county,05123,AR
05125,Saline County,122437,county,05125,AR
05127,Scott County,10281,county,05127,AR
05129,Searcy County,7881,county,05129,AR
05131,Sebastian County,127827,county,05131,AR
05133,Sevier County,17007,county,05133,AR
05135,Sharp County,17442,county,05135,AR
05137,Stone County,12506,county,05137,AR
05139,Union County,38682,county,05139,AR
05141,Van Buren County,16545,county,05141,AR
05143,Washington County,239187,county,05143,AR
05145,White County,78753,county,05145,AR
05147,Woodruff County,6320,county,05147,AR
05149,Yell County,21341,county,05149,AR
06001,Alameda County,1671329,county,06001,CA
06003,Alpine County,1129,county,06003,CA
06005,Amador County,39752,county,06005,CA
06007,Butte County,219186,county,06007,CA
06009,Calaveras County,45905,county,06009,CA
06011,Colusa County,21547,county,06011,CA
06013,Contra Costa County,1153526,county,06013,CA
06015,Del Norte County,27812,county,06015,CA
06017,El Dorado County,192843,county,06017,CA
06019,Fresno County,999101,county,06019,CA
06021,Glenn County,28393,county,06021,CA
06023,Humboldt County,135558,county,06023,CA
06025,Imperial County,181215,county,06025,CA
06027,Inyo County,18039,county,06027,CA
06029,Kern County,900202,county,06029,CA
06031,Kings County,152940,county,06031,CA
06033,Lake County,64386,county,06033,CA
06035,Lassen County,30573,county,06035,CA
06037,Los Angeles County,10039107,county,06037,CA
06039,Madera County,157327,county,06039,CA
06041,Marin County,258826,county,06041,CA
06043,Mariposa County,17203,county,06043,CA
06045,Mendocino County,86749,county,06045,CA
06047,Merced County,277680,county,06047,CA
06049,Modoc County,8841,county,06049,CA
06051,Mono County,14444,county,06051,CA
06053,Monterey County,434061,county,06053,CA
06055,Napa County,137744,county,06055,CA
06057,Nevada County,99755,county,06057,CA
06059,Orange County,3175692,county,06059,CA
06061,Placer County,398329,county,06061,CA
06063,Plumas County,18807,county,06063,CA
06065,Riverside County,2470546,county,06065,CA
06067,Sacramento County,1552058,county,06067,CA
06069,San Benito County,62808,county,06069,CA
06071,San Bernardino County,2180085,county,06071,CA
06073,San Diego County,3338330,county,06073,CA
06075,San Francisco County,881549,county,06075,CA
06077,San Joaquin County,762148,county,06077,CA
06079,San Luis Obispo County,283111,county,06079,CA
06081,San Mateo County,766573,county,06081,CA
06083,Santa Barbara County,446499,county,06083,CA
06085,Santa Clara County,1927852,county,06085,CA
06087,Santa Cruz County,273213,county,06087,CA
06089,Shasta County,180080,county,06089,CA
06091,Sierra County,3005,county,06091,CA
06093,Siskiyou County,43539,county,06093,CA
06095,Solano County,447643,county,06095,CA
06097,Sonoma County,494336,county,06097,CA
06099,Stanislaus County,550660,county,06099,CA
06101,Sutter County,96971,county,06101,CA
06103,Tehama County,65084,county,06103,CA
06105,Trinity County,12285,county,06105,CA
06107,Tulare County,466195,county,06107,CA
06109,Tuolumne County,54478,county,06109,CA
06111,Ventura County,846006,county,06111,CA
06113,Yolo County,220500,county,06113,CA
06115,Yuba County,78668,county,06115,CA
08001,Adams County,517421,county,08001,CO
08003,Alamosa County,16233,county,08003,CO
08005,Arapahoe County,656590,county,08005,CO
08007,Archuleta County,14029,county,08007,CO
08009,Baca County,3581,county,08009,CO
08011,Bent County,5577,county,08011,CO
08013,Boulder County,326196,county,08013,CO
08014,Broomfield County,70465,county,08014,CO
08015,Chaffee County,20356,county,08015,CO
08017,Cheyenne County,1831,county,08017,CO
08019,Clear Creek County,9700,county,08019,CO
08021,Conejos County,8205,county,08021,CO
08023,Costilla County,3887,county,08023,CO
08025,Crowley County,6061,county,08025,CO
08027,Custer County,5068,county,08027,CO
08029,Delta County,31162,county,08029,CO
08031,Denver County,727211,county,08031,CO
08033,Dolores County,2055,county,08033,CO
08035,Douglas County,351154,county,08035,CO
08037,Eagle County,55127,county,08037,CO
08039,Elbert County,26729,county,08039,CO
08041,El Paso County,720403,county,08041,CO
08043,Fremont County,47839,county,08043,CO
08045,Garfield County,60061,county,08045,CO
08047,Gilpin County,6243,county,08047,CO
08049,Grand County,15734,county,08049,CO
08051,Gunnison County,17462,county,08051,CO
08053,Hinsdale County,820,county,08053,CO
08055,Huerfano County,6897,county,08055,CO
08057,Jackson County,1392,county,08057,CO
08059,Jefferson County,582881,county,08059,CO
08061,Kiowa County,1406,county,08061,CO
08063,Kit Carson County,7097,county,08063,CO
08065,Lake County,8127,county,08065,CO
08067,La Plata County,56221,county,08067,CO
08069,Larimer County,356899,county,08069,CO
08071,Las Animas County,14506,county,08071,CO
08073,Lincoln County,5701,county,08073,CO
08075,Logan County,22409,county,08075,CO
08077,Mesa County,154210,county,08077,CO
08079,Mineral County,769,county,08079,CO
08081,Moffat County,13283,county,08081,CO
08083,Montezuma County,26183,county,08083,CO
08085,Montrose County,42758,county,08085,CO
08087,Morgan County,29068,county,08087,CO
08089,Otero County,18278,county,08089,CO
08091,Ouray County,4952,county,08091,CO
08093,Park County,18845,county,08093,CO
08095,Phillips County,4265,county,08095,CO
08097,Pitkin County,17767,county,08097,CO
08099,Prowers County,12172,county,08099,CO
08101,Pueblo County,168424,county,08101,CO
08103,Rio Blanco County,6324,county,08103,CO
08105,Rio Grande County,11267,county,08105,CO
08107,Routt County,25638,county,08107,CO
08109,Saguache County,6824,county,08109,CO
08111,San Juan County,728,county,08111,CO
08113,San Miguel County,8179,county,08113,CO
08115,Sedgwick County,2248,county,08115,CO
08117,Summit County,31011,county,08117,CO
08119,Teller County,25388,county,08119,CO
08121,Washington County,4908,county,08121,CO
08123,Weld County,324492,county,08123,CO
08125,Yuma County,10019,county,08125,CO
09001,Fairfield County,943332,county,09001,CT
09003,Hartford County,891720,county,09003,CT
09005,Litchfield County,180333,county,09005,CT
09007,Middlesex County,162436,county,09007,CT
09009,New Haven County,854757,county,09009,CT
09011,New London County,265206,county,09011,CT
09013,Tolland County,150721,county,09013,CT
09015,Windham County,116782,county,09015,CT
10001,Kent County,180786,county,10001,DE
10003,New Castle County,558753,county,10003,DE
10005,Sussex County,234225,county,10005,DE
11001,District of Columbia,705749,county,11001,DC
12001,Alachua County,269043,county,12001,FL
12003,Baker County,29210,county,12003,FL
12005,Bay County,174705,county,12005,FL
12007,Bradford County,28201,county,12007,FL
12009,Brevard County,601942,county,12009,FL
12011,Broward County,1952778,county,12011,FL
12013,Calhoun County,14105,county,12013,FL
12015,Charlotte County,188910,county,12015,FL
12017,Citrus County,149657,county,12017,FL
12019,Clay County,219252,county,12019,FL
12021,Collier County,384902,county,12021,FL
12023,Columbia County,71686,county,12023,FL
12027,DeSoto County,38001,county,12027,FL
12029,Dixie County,16826,county,12029,FL
12031,Duval County,957755,county,12031,FL
12033,Escambia County,318316,county,12033,FL
12035,Flagler County,115081,county,12035,FL
12037,Franklin County,12125,county,12037,FL
12039,Gadsden County,45660,county,12039,FL
12041,Gilchrist County,18582,county,12041,FL
12043,Glades County,13811,county,12043,FL
12045,Gulf County,13639,county,12045,FL
12047,Hamilton County,14428,county,12047,FL
12049,Hardee County,26937,county,12049,FL
12051,Hendry County,42022,county,12051,FL
12053,Hernando County,193920,county,12053,FL
12055,Highlands County,106221,county,12055,FL
12057,Hillsborough County,1471968,county,12057,FL
12059,Holmes County,19617,county,12059,FL
12061,Indian River County,159923,county,12061,FL
12063,Jackson County,46414,county,12063,FL
12065,Jefferson County,14246,county,12065,FL
12067,Lafayette County,8422,county,12067,FL
12069,Lake County,367118,county,12069,FL
12071,Lee County,770577,county,12071,FL
12073,Leon County,293582,county,12073,FL
12075,Levy County,41503,county,12075,FL
12077,Liberty County,8354,county,12077,FL
12079,Madison County,18493,county,12079,FL
12081,Manatee County,403253,county,12081,FL
12083,Marion County,365579,county,12083,FL
12085,Martin County,161000,county,12085,FL
12086,Miami-Dade County,2716940,county,12086,FL
12087,Monroe County,74228,county,12087,FL
12089,Nassau County,88625,county,12089,FL
12091,Okaloosa County,210738,county,12091,FL
12093,Okeechobee County,42168,county,12093,FL
12095,Orange County,1393452,county,12095,FL
12097,Osceola County,375751,county,12097,FL
12099,Palm Beach County,1496770,county,12099,FL
12101,Pasco County,553947,county,12101,FL
12103,Pinellas County,974996,county,12103,FL
12105,Polk County,724777,county,12105,FL
12107,Putnam County,74521,county,12107,FL
12109,St. Johns County,264672,county,12109,FL
12111,St. Lucie County,328297,county,12111,FL
12113,Santa Rosa County,184313,county,12113,FL
12115,Sarasota County,433742,county,12115,FL
12117,Seminole County,471826,county,12117,FL
12119,Sumter County,132420,county,12119,FL
12121,Suwannee County,44417,county,12121,FL
12123,Taylor County,21569,county,12123,FL
12125,Union County,15237,county,12125,FL
12127,Volusia County,553284,county,12127,FL
12129,Wakulla County,33739,county,12129,FL
12131,Walton County,74071,county,12131,FL
12133,Washington County,25473,county,12133,FL
13001,Appling County,18386,county,13001,GA
13003,Atkinson County,8165,county,13003,GA
13005,Bacon County,11164,county,13005,GA
13007,Baker County,3038,county,13007,GA
13009,Baldwin County,44890,county,13009,GA
13011,Banks County,19234,county,13011,GA
13013,Barrow County,83240,county,13013,GA
13015,Bartow County,107738,county,13015,GA
13017,Ben Hill County,16700,county,13017,GA
13019,Berrien County,19397,county,13019,GA
13021,Bibb County,153159,county,13021,GA
13023,Bleckley County,12873,county,13023,GA
13025,Brantley County,19109,county,13025,GA
13027,Brooks County,15457,county,13027,GA
13029,Bryan County,39627,county,13029,GA
13031,Bulloch County,79608,county,13031,GA
13033,Burke County,22383,county,13033,GA
13035,Butts County,24936,county,13035,GA
13037,Calhoun County,6189,county,13037,GA
13039,Camden County,54666,county,13039,GA
13043,Candler County,10803,county,13043,GA
13045,Carroll County,119992,county,13045,GA
13047,Catoosa County,67580,county,13047,GA
13049,Charlton County,13392,county,13049,GA
13051,Chatham County,289430,county,13051,GA
13053,Chattahoochee County,10907,county,13053,GA
13055,Chattooga County,24789,county,13055,GA
13057,Cherokee County,258773,county,13057,GA
13059,Clarke County,128331,county,13059,GA
13061,Clay County,2834,county,13061,GA
13063,Clayton County,292256,county,13063,GA
13065,Clinch County,6618,county,13065,GA
13067,Cobb County,760141,county,13067,GA
13069,Coffee County,43273,county,13069,GA
13071,Colquitt County,45600,county,13071,GA
13073,Columbia County,156714,county,13073,GA
13075,Cook County,17270,county,13075,GA
13077,Coweta County,148509,county,13077,GA
13079,Crawford County,12404,county,13079,GA
13081,Crisp County,22372,county,13081,GA
13083,Dade County,16116,county,13083,GA
13085,Dawson County,26108,county,13085,GA
13087,Decatur County,26404,county,13087,GA
13089,DeKalb County,759297,county,13089,GA
13091,Dodge County,20605,county,13091,GA
13093,Dooly County,13390,county,13093,GA
13095,Dougherty County,87956,county,13095,GA
13097,Douglas County,146343,county,13097,GA
13099,Early County,10190,county,13099,GA
13101,Echols County,4006,county,13101,GA
13103,Effingham County,64296,county,13103,GA
13105,Elbert County,19194,county,13105,GA
13107,Emanuel County,22646,county,13107,GA
13109,Evans County,10654,county,13109,GA
13111,Fannin County,26188,county,13111,GA
13113,Fayette County,114421,county,13113,GA
13115,Floyd County,98498,county,13115,GA
13117,Forsyth County,244252,county,13117,GA
13119,Franklin County,23349,county,13119,GA
13121,Fulton County,1063937,county,13121,GA
13123,Gilmer County,31369,county,13123,GA
13125,Glascock County,2971,county,13125,GA
13127,Glynn County,85292,county,13127,GA
13129,Gordon County,57963,county,13129,GA
13131,Grady County,24633,county,13131,GA
13133,Greene County,18324,county,13133,GA
13135,Gwinnett County,936250,county,13135,GA
13137,Habersham County,45328,county,13137,GA
13139,Hall County,204441,county,13139,GA
13141,Hancock County,8457,county,13141,GA
13143,Haralson County,29792,county,13143,GA
13145,Harris County,35236,county,13145,GA
13147,Hart County,26205,county,13147,GA
13149,Heard County,11923,county,13149,GA
13151,Henry County,234561,county,13151,GA
13153,Houston County,157863,county,13153,GA
13155,Irwin County,9416,county,13155,GA
13157,Jackson County,72977,county,13157,GA
13159,Jasper County,14219,county,13159,GA
13161,Jeff Davis County,15115,county,13161,GA
13163,Jefferson County,15362,county,13163,GA
13165,Jenkins County,8676,county,13165,GA
13167,Johnson County,9643,county,13167,GA
13169,Jones County,28735,county,13169,GA
13171,Lamar County,19077,county,13171,GA
